59.953687,30.330403
59.943003,30.322111
60.055502,30.342853
59.857807,30.330457
59.928762,30.308008
59.931553,30.345252
59.869847,30.312949
59.925065,30.414036
59.838665,30.335631
59.906923,30.307352
59.945909,30.349708
60.024787,30.317755
59.93488,30.331831
60.039463,30.305744
59.893186,30.316748
59.842124,30.349708
59.938329,30.34695
60.049905,30.345791
59.742592,30.094909
59.923928,30.311359
59.738761,30.091882
59.914953,30.29518
59.914173,30.353211
59.931463,30.294048
59.941335,30.352708
59.937076,30.277959
59.85937,30.303642
59.955597,30.295934
59.941434,30.302519
60.007672,30.259831
59.879453,29.908105
59.873446,29.949742
59.929502,30.31567
59.96226,30.300714
59.943386,30.274348
59.875732,30.25648
59.943945,30.364656
59.838534,30.383951
59.915278,30.40269
59.999863,30.256373
59.928785,30.320261
59.937801,30.373324
59.949438,30.461521
59.957494,30.354002
59.938996,30.360784
59.898679,30.484536
59.942408,30.370576
59.944377,30.385991
59.97301,30.306849
59.960413,30.306076
59.934758,30.371285
59.934344,30.335927
59.922792,30.3026
59.858426,30.479056
59.936183,30.321186
59.928956,30.310119
59.936976,30.342728
59.926156,30.35084
59.941939,30.351522
59.95912,30.312805
59.967155,30.274501
59.954178,30.214376
59.870718,30.381733
59.962012,30.317683
59.883503,30.265275
59.936828,30.322246
59.931702,30.314592
59.931183,30.304235
59.932229,30.326603
59.934465,30.297992
59.971001,30.306148
59.857174,30.322318
59.932468,30.36267
59.94892,30.408305
59.92644,30.329271
59.932793,30.30931
60.148655,30.538677
59.931355,30.355196
59.935516,30.371249
59.949992,30.315509
60.029337,30.366865
59.849202,30.144245
59.956935,30.341488
59.92786,30.373908
60.006845,30.263415
59.879353,29.910413
59.941074,30.32407
60.041152,30.388964
59.940578,30.360209
59.927256,30.360712
59.934898,30.336305
59.983747,30.254612
59.935412,30.354666
59.905597,30.275722
59.936007,30.323064
59.922233,30.350552
59.963453,30.24182
59.932076,30.348405
60.037369,30.406553
59.922589,30.348225
60.191463,29.653253
59.996128,30.385083
59.974734,30.257801
59.933176,30.322174
60.182963,29.759874
59.983292,30.347022
59.939009,30.351594
59.871581,30.258726
59.857382,30.388281
60.012336,30.40216
59.939095,30.315868
59.947325,30.388012
59.961314,30.302375
59.922923,30.406319
59.855426,30.379118
59.930543,30.34739
59.939365,30.320252
59.939271,30.298162
60.110208,30.256948
59.77096,30.136915
59.769356,30.141873
59.932351,30.351855
59.721338,30.41594
59.956935,30.341488
59.849438,30.140185
59.936183,30.321186
59.938892,30.325534
59.927369,30.323935
59.926273,30.378409
59.912802,29.765282
60.165205,29.872037
60.00101,30.299761
59.938193,30.359167
60.010857,30.394138
60.051522,30.337257
59.866346,30.313308
59.916636,30.320494
59.946932,30.35834
59.989445,30.200965
59.939383,30.377493
59.73052,30.606006
60.188967,29.740991
59.939135,30.35561
59.856442,30.204396
59.999863,30.256373
59.918909,30.284634
59.929772,30.366335
59.924393,30.386619
59.952556,30.329765
59.995993,30.144272
59.945405,30.293832
59.823349,30.089942
60.058987,30.334984
60.008842,30.3443
59.941925,30.34421
59.857961,30.390491
59.83347,30.201171
60.030074,30.33078
60.001064,30.265796
59.931625,30.37407
59.933658,30.304226
59.990791,30.205807
59.853397,30.339485
60.005828,30.289988
59.932919,30.334239
59.943246,30.262257
59.935777,30.334427
59.941948,30.280322
60.039005,30.323234
59.935926,30.323037
59.941565,30.258592
59.922287,30.341919
59.856442,30.204396
59.944927,30.293752
59.932175,30.315293
60.008558,30.259095
60.005387,30.300992
60.034115,30.296258
60.010632,30.290751
59.938045,30.395674
59.964282,30.286296
59.972956,30.303319
59.985134,30.289368
59.721597,30.415195
60.001433,30.141281
59.972276,30.260137
59.849438,30.140185
60.029481,30.399914
60.011815,30.279594
59.969443,30.314601
59.947568,30.490707
60.020642,30.321941
59.985395,30.269147
60.041921,30.330124
60.014778,30.279513
59.911349,30.406769
59.936994,30.3738
59.936444,30.373612
59.922336,30.341335
59.924736,30.310424
59.928307,30.358852
59.930841,30.321797
60.011522,30.285577
59.933595,30.311601
59.933609,30.34465
59.935403,30.318446
59.906923,30.307352
59.931224,30.347076
59.967417,30.243033
59.929055,30.359436
59.937982,30.217143
59.945247,30.364862
59.939365,30.320252
59.875005,30.321123
60.063415,30.307496
59.924127,30.35066
59.924663,30.297435
59.929502,30.31567
60.03896,30.317126
60.010731,30.402142
59.98047,30.356813
60.005369,30.354154
60.010366,30.368303
59.939095,30.315868
59.967417,30.243033
59.942858,30.342288
59.953687,30.330403
59.927982,30.353031
59.942318,30.327456
59.986965,30.306355
59.925818,30.234876
59.933185,30.23917
59.971118,30.312769
59.938653,30.351711
59.993419,30.151288
59.941953,30.329271
59.963453,30.24182
60.033594,30.367728
59.948356,30.280097
59.931553,30.345252
59.852294,30.293752
59.831829,30.375974
59.941709,30.289934
59.935516,30.371249
59.928095,30.318617
59.971123,30.386359
59.932667,30.295387
59.944458,30.358799
59.933807,30.322004
59.973145,30.319605
59.945707,30.287059
59.935692,30.320791
59.955566,30.415743
59.917276,30.4739
59.930521,30.320827
59.935529,30.313568
59.91489,30.324959
60.176179,29.79445
59.925669,30.315877
59.953349,30.30896
59.935949,30.309571
59.935475,30.312221
59.966822,30.308008
59.967376,30.34209
59.864195,30.309706
59.940754,30.302959
59.958178,30.307864
59.90358,30.319363
59.929975,30.341362
59.933406,30.309921
60.110208,30.256948
59.862203,30.319893
59.932924,30.299258
59.969209,30.279486
59.928785,30.374115
60.017324,30.24641
59.919522,30.350588
59.928429,30.352717
60.110208,30.256948
60.036295,30.343096
59.951475,30.470001
59.952074,30.216766
60.143056,29.937165
59.939135,30.236771
59.950983,30.418546
59.916951,30.32062
59.859976,30.236637
59.925732,30.370971
59.858421,30.195611
59.942849,30.321761
59.935101,30.311179
59.958192,30.31709
59.943611,30.263568
59.986965,30.306355
59.94367,30.274968
59.956908,30.31294
59.898932,30.361808
59.958034,30.303049
59.95375,30.258618
59.944927,30.293752
59.986308,30.203821
59.916951,30.32062
59.928411,30.344354
60.110208,30.256948
60.000393,30.300345
59.833244,30.390374
59.931977,30.354621
59.907541,30.480763
59.833832,30.220862
59.93662,30.334311
59.944558,30.28467
59.934686,30.361134
59.917533,30.471456
59.931156,30.25781
60.001586,30.304028
60.047654,30.329819
59.851281,30.266667
59.935926,30.323037
59.857961,30.390491
60.012336,30.40216
60.039005,30.323234
59.923897,30.278022
59.991619,30.146626
59.971082,30.287095
59.927599,30.300489
59.936147,30.331786
59.938518,30.34394
59.950591,30.373423
59.869734,30.319812
59.943138,30.284454
59.941691,30.339736
59.955304,30.308053
59.957003,30.330978
59.926503,30.30931
59.734915,30.562734
59.926445,30.312365
59.853627,30.302932
59.942182,30.3564
59.927437,30.369659
59.912134,30.345
59.930746,30.365644
59.981577,30.210029
59.921804,30.307424
59.961611,30.299896
59.92106,30.319138
59.934312,30.312877
59.914344,30.314512
59.932924,30.353031
59.937982,30.217143
59.870614,30.444165
60.016092,30.31082
59.967511,30.288056
59.939852,30.413919
59.930178,30.307065
59.938973,30.327393
59.932459,30.350893
59.924812,30.345953
59.936142,30.342198
59.933397,30.297848
59.934078,30.300157
59.837861,30.439629
59.922661,30.335101
59.928379,30.34615
59.930543,30.34739
59.958278,30.342144
59.984386,30.29385
59.885435,30.49475
59.933938,30.339296
59.930624,30.36038
59.944129,30.351226
59.995458,30.249069
59.944129,30.351226
59.958688,30.35366
59.930119,30.30216
59.953754,30.413093
59.852325,30.272929
59.933938,30.339296
59.935876,30.330376
59.923216,30.343267
59.939095,30.315868
60.030074,30.33078
59.729123,30.354532
59.932265,30.330475
59.943782,30.265518
59.929073,30.321366
59.921241,30.338533
59.939316,30.266551
59.930755,30.355646
59.92106,30.319138
59.953624,30.408808
59.940609,30.326019
59.93516,30.337571
59.998549,30.683935
59.950285,30.298252
59.948316,30.278471
60.042002,30.333421
59.93406,30.313038
59.971785,30.24482
59.910659,30.347255
59.967417,30.243033
59.932982,30.346914
60.163499,29.860728
60.180529,29.454078
59.879286,30.322093
60.007506,30.283628
59.944666,30.389889
59.954601,30.317692
59.921683,30.356526
60.037086,30.321806
59.876924,30.279046
60.058192,29.974832
59.927775,30.24182
59.922373,30.484635
59.742592,30.094909
59.852949,30.320423
59.930155,30.30304
59.947879,30.357595
59.935876,30.330376
59.974622,30.236241
59.885435,30.49475
59.935399,30.32787
59.941326,30.30304
59.931927,30.350947
59.953439,30.357577
59.95853,30.319093
59.945274,30.366183
59.928731,30.350489
60.008594,30.229594
60.003687,30.325345
59.931788,30.251674
59.969574,30.415294
60.035459,30.329675
59.935574,30.317512
59.869734,30.319812
59.940087,30.378723
59.961025,30.323863
59.934795,30.341075
59.925304,30.349348
59.967246,30.304567
59.945184,30.381957
59.928447,30.406185
59.934858,30.342413
60.026644,30.297677
60.039472,30.396986
59.956034,30.331184
59.936643,30.329208
59.961183,30.452789
59.925056,30.320225
60.044289,30.304154
59.932387,30.30463
59.888812,30.278768
59.931156,30.25781
59.920632,30.308646
59.938802,30.349618
59.927157,30.383314
59.931391,30.265535
60.044141,30.371797
59.926003,30.351801
59.947225,30.284948
60.054756,30.338829
59.969763,30.425391
59.998306,30.660112
59.969889,30.232558
60.039005,30.323234
59.948978,30.367252
59.935313,30.356463
59.943674,30.301297
60.169811,29.824382
59.939095,30.315868
59.941984,30.469669
59.965021,30.315733
60.111087,29.953191
60.026298,30.249177
59.937269,30.328453
59.98047,30.356813
59.93144,30.442001
59.933325,30.294282
59.940343,30.223575
60.033441,30.24208
59.926124,30.346725
60.190049,29.702543
60.026963,30.225866
60.047178,30.359553
59.944008,30.287221
59.902492,30.337509
59.930074,30.348414
59.935597,30.341776
59.860034,30.320405
59.985048,30.288541
59.836554,30.358098
59.943945,30.364656
59.93287,30.376433
59.98571,30.289251
59.93199,30.291146
59.927256,30.360712
59.938847,30.3579
59.908741,30.347749
59.945297,30.355214
59.747426,30.605736
60.110737,29.956955
59.939009,30.351594
59.935471,30.309535
ресторан при гостинице. ресторан,http://www.restoclub.ru/site/all/main/1377/
59.972235,30.24191
59.934984,30.362823
59.709948,30.340904
60.01798,30.321294
59.907243,30.295845
59.988046,30.212436
59.934984,30.361772
59.903891,30.27309
59.929114,30.320602
59.93671,30.342009
59.893186,30.316748
59.851146,30.257334
59.921597,30.350651
60.143056,29.937165
60.023803,30.319946
59.939329,30.349232
59.725535,30.418033
59.949632,30.318356
59.933753,30.35658
59.908719,30.341407
59.722518,30.610938
59.87369,29.949239
59.932982,30.346914
59.9252,30.345
59.97785,30.327349
60.030852,30.637061
59.934136,30.298144
59.986025,30.205573
59.951357,30.302878
59.939095,30.315868
60.045718,30.373019
59.934921,30.308089
59.937887,30.267161
59.931116,30.345701
59.938211,30.261233
60.036811,30.364826
59.925741,30.327465
59.725548,30.403562
59.948744,30.306364
59.945008,30.338667
59.93424,30.342099
60.195877,29.706514
59.943431,30.270243
59.939095,30.315868
59.932423,30.322579
59.850988,30.308259
59.957769,30.342054
59.937887,30.267161
59.945301,30.261251
59.911678,30.27486
59.930728,30.339772
59.924393,30.386619
59.922905,30.350561
59.931494,30.354361
60.026087,30.30366
59.966678,30.286853
59.835093,30.345647
59.932757,30.267305
59.871161,30.258681
59.963453,30.24182
60.149295,29.921651
59.929655,30.253498
59.939095,30.315868
59.966363,30.338784
59.932802,30.375301
59.885435,30.49475
59.93204,30.349672
59.928965,30.387769
59.927234,30.341928
59.901942,30.273827
59.976342,30.242548
60.110208,30.256948
59.943246,30.326127
59.927387,30.315832
59.87061,30.448702
59.99512,30.252312
59.939095,30.315868
59.981613,30.342045
59.866703,29.977185
59.944247,30.411027
59.961854,30.402124
59.94832,30.304271
59.924623,30.291793
59.940645,30.291263
59.936142,30.354684
59.961998,30.466749
59.938311,30.350067
59.879859,29.906892
59.890379,30.317269
60.027125,29.999949
59.936399,30.318294
59.940609,30.277564
59.945964,30.257639
59.943647,30.27839
59.928149,30.372974
60.023542,30.298656
59.936746,30.32751
59.934898,30.336305
59.923847,30.414898
59.912202,30.406517
59.901066,30.424977
59.927797,30.341919
60.005347,30.290122
59.932351,30.351855
59.935421,30.333403
60.001878,30.302043
59.830608,30.385065
59.931788,30.251674
59.940997,30.277106
59.937152,30.373199
59.877249,30.362787
59.952948,30.21655
59.857174,30.322318
59.927797,30.341919
59.949848,30.294497
60.181952,29.760799
60.165983,29.831694
59.990791,30.205807
59.909928,29.774471
59.831829,30.375974
59.863563,30.321411
59.935042,30.341012
59.945535,30.287948
59.869323,30.260703
59.931688,30.258726
